id,categoryId,taxRateId,name,sku,barcode,price,costPrice,stockLevel,trackStock,allowPriceOverride,isWeighable,showInGoods,goodsSortOrder,color,image,isActive,createdAt,updatedAt,scalePlu
import-prod-44260,import-cat-uncategorised,tax-standard-vat,BECKS 6X,44260,5014379010800,699,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-46080,import-cat-uncategorised,tax-standard-vat,BEECHAMS,46080,5000347061837,499,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-28973,import-cat-uncategorised,tax-standard-vat,BEER 1664,28973,3080210004491,159,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-18255,import-cat-4,tax-standard-vat,BEER CIUCAS 2.5L,18255,5942016301571,599,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-35456,import-cat-uncategorised,tax-standard-vat,BEER MIX 500ML,35456,4820000193238,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-16444,import-cat-4,tax-standard-vat,"BEER MIX CHERRY 0,5L",16444,4820000192125,149,65,0,0,0,0,0,1,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-16443,import-cat-4,tax-standard-vat,BEER MIX LEMON,16443,4820000192101,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44618,import-cat-uncategorised,tax-standard-vat,BELL*S WHISKEY 70CL,44618,5000387908857,1699,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40356,import-cat-uncategorised,tax-standard-vat,BELLA,40356,5900516303556,219,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-17524,import-cat-14,tax-standard-vat,BELLA NOVA MAXI,17524,5900516300487,189,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44218,import-cat-uncategorised,tax-standard-vat,BELLA PERFECTA BLUE,44218,5900516305246,229,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44220,import-cat-uncategorised,tax-standard-vat,BELLA PERFECTA BLUE,44220,5900516305345,229,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44217,import-cat-uncategorised,tax-standard-vat,BELLA PERFECTA GREEN,44217,5900516305390,229,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44219,import-cat-uncategorised,tax-standard-vat,BELLA ULTRA NIGHT,44219,5900516305376,229,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41545,import-cat-uncategorised,tax-standard-vat,BELLS,41545,5000387908826,1049,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43810,import-cat-uncategorised,tax-standard-vat,BELLS,43810,5000387908987,1099,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42583,import-cat-uncategorised,tax-standard-vat,BELLS,42583,5000387908796,629,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43044,import-cat-uncategorised,tax-standard-vat,BELLS 20CL,43044,5000387908956,659,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-3698,import-cat-3,tax-standard-vat,BELLS 20CL,3698,5000387905412,849,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-5340,import-cat-3,tax-standard-vat,BELLS 5ML,5340,50387236,269,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-38089,import-cat-uncategorised,tax-standard-vat,BELRISO,38089,5906040063799,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41203,import-cat-uncategorised,tax-standard-vat,BELRISO,41203,5906040063898,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43190,import-cat-uncategorised,tax-standard-vat,BELRISO RYZ,43190,5906040063881,69,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42886,import-cat-uncategorised,tax-standard-vat,BELRISO ZOTT PIERNIK,42886,5906040063829,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-17403,import-cat-3,tax-standard-vat,BELVEDERE,17403,5901041003003,3899,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-9703,import-cat-9,tax-standard-vat,BELVITA MILK & CEREA,9703,7622210025791,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-28575,import-cat-9,tax-standard-vat,BELVITA MUESLI,28575,7622210289995,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-33958,import-cat-17,tax-standard-vat,BELVITA ORGINAL,33958,7622210194961,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42511,import-cat-uncategorised,tax-standard-vat,BENSON HEDGES SKY BL,42511,5000143958638,1499,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-497,import-cat-17,tax-standard-vat,BENUS BREAD,497,5900585000530,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-499,import-cat-17,tax-standard-vat,BENUS BREAD WITH MUSLI,499,5900585000561,209,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-2502,import-cat-17,tax-standard-vat,BENUS CHLEB 500G,2502,5900585001094,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15602,import-cat-18,tax-standard-vat,BENUS CHLEB BIALKOWY,15602,5900585001285,179,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-1329,import-cat-17,tax-standard-vat,BENUS FOUR GRAIN BREAD,1329,5900585000578,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42429,import-cat-uncategorised,tax-standard-vat,BENUS ORZECH WLOSKI,42429,5900585001605,169,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-29205,import-cat-18,tax-standard-vat,BENUS PROTEIN ORZECH,29205,5900585001513,249,107,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-6060,import-cat-17,tax-standard-vat,BENUS SIEMIE LNIANE 500G,6060,5900585000134,149,84,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43242,import-cat-uncategorised,tax-standard-vat,BENUS WHOLE GRAIN,43242,5900585002008,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45303,import-cat-uncategorised,tax-standard-vat,BENUS ZIARNISTY 300G,45303,5900585002107,229,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-3424,import-cat-17,tax-standard-vat,BENUS-CHLEB,3424,5900585000547,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-46081,import-cat-uncategorised,tax-standard-vat,BENYLIN CHESTY COUGH,46081,5010123727703,599,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-46083,import-cat-uncategorised,tax-standard-vat,BENYLIN COLD+FLU MAX,46083,5010123729981,599,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45793,import-cat-uncategorised,tax-standard-vat,BERING CAVIAR BLACK,45793,4030011150308,399,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45794,import-cat-uncategorised,tax-standard-vat,BERING CAVIAR RED 22,45794,4030011150315,399,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-17702,import-cat-7,tax-standard-vat,BERLINKI 500G,17702,5900567001753,239,181,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-39985,import-cat-uncategorised,tax-standard-vat,BERLINKI BECON,39985,5900567024905,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-9142,import-cat-7,tax-standard-vat,BERLINKI CLASSIC 250,9142,5900567001746,99,62,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-37943,import-cat-uncategorised,tax-standard-vat,Berlinki Habanero 250g,37943,5900567022543,99,66,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-30480,import-cat-uncategorised,tax-standard-vat,BERLINKI JALAPENO,30480,5900567020785,99,66,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-20697,import-cat-7,tax-standard-vat,BERLINKI KURCZ. 250G,20697,5901664003749,99,66,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-35846,import-cat-uncategorised,tax-standard-vat,BERLINKI MACHOS 250G,35846,5900567021676,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-9143,import-cat-7,tax-standard-vat,BERLINKI SER 250G,9143,5900567001517,99,65,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-25972,import-cat-7,tax-standard-vat,BERLINKI Z INDYKA 250G,25972,5901664006030,99,65,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40473,import-cat-uncategorised,tax-standard-vat,BERLISO MLECZNE,40473,5906040063812,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40472,import-cat-uncategorised,tax-standard-vat,BERLISO MORELA,40472,5906040063805,69,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45266,import-cat-uncategorised,tax-standard-vat,BERLNKI KIDS,45266,5900751019175,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42090,import-cat-6,tax-standard-vat,BESIL SEEDS,42090,8683382460963,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-12734,import-cat-18,tax-standard-vat,BESKIDZKI OLEJ 1L,12734,5900229040984,299,121,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42039,import-cat-uncategorised,tax-standard-vat,BESKIDZKIE BACIARKI ZIARNA,42039,5907029010377,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42038,import-cat-uncategorised,tax-standard-vat,BESKIDZKIE BACIARKI ZIE CEB,42038,5907029010339,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42036,import-cat-uncategorised,tax-standard-vat,BESKIDZKIE LAKOCIE TRUSKAWKA,42036,5907029010582,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-36540,import-cat-uncategorised,tax-standard-vat,BESKIDZKIE PALUSZKI Z MAKIEM,36540,5907029009258,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-34190,import-cat-9,tax-standard-vat,BESKIDZKIE PALUSZKI Z SEZAMEM,34190,5907029009272,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42559,import-cat-uncategorised,tax-standard-vat,BESKIDZKIE POPCORN,42559,5907029010681,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42037,import-cat-uncategorised,tax-standard-vat,BESKIDZKIE SER CEBULKA,42037,5907029010797,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41699,import-cat-uncategorised,tax-standard-vat,BESKIDZKIE TUBA,41699,5907029010872,219,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45143,import-cat-uncategorised,tax-standard-vat,BESLER,45143,8698613389838,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-38710,import-cat-uncategorised,tax-standard-vat,BESLER BLACK,38710,8698613385946,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-38709,import-cat-uncategorised,tax-standard-vat,BESLER BLUE,38709,8698613389999,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42002,import-cat-uncategorised,tax-standard-vat,BESLER PUMPKIN SEEDS,42002,8698613388688,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41768,import-cat-uncategorised,tax-standard-vat,BESLER PURPLE,41768,8698613389975,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-38708,import-cat-uncategorised,tax-standard-vat,BESLER RED,38708,8698613385939,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43564,import-cat-uncategorised,tax-standard-vat,BESLER SEEDS,43564,8698613387995,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44981,import-cat-uncategorised,tax-standard-vat,BESLER SEEDS 150G,44981,8698613389869,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-40800,import-cat-uncategorised,tax-standard-vat,BESLER SUNFLOWER SAL,40800,8698613389982,249,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41770,import-cat-uncategorised,tax-standard-vat,BESLER WHITE,41770,8698613385922,199,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-15226,import-cat-uncategorised,tax-standard-vat,BEST SLONECZNIK,15226,38000243406800,149,79,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42671,import-cat-uncategorised,tax-standard-vat,BEST SUNFLOWER SEEDS,42671,3800024340680,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42412,import-cat-uncategorised,tax-standard-vat,BEVELLI COCOA,42412,0560715420000,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42409,import-cat-uncategorised,tax-standard-vat,BEVELLI ORANGE,42409,5060715420413,99,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-41701,import-cat-uncategorised,tax-standard-vat,BEZKIDZCKIE BEKON,41701,5907029010810,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45211,import-cat-uncategorised,tax-standard-vat,Biala Rzepa,45211,,0,0,0,0,0,1,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45212,import-cat-uncategorised,tax-standard-vat,Biala Rzepa,45212,,0,0,0,0,0,1,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45213,import-cat-uncategorised,tax-standard-vat,Biala Rzepa,45213,,0,0,0,0,0,1,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43005,import-cat-uncategorised,tax-standard-vat,BIALY JELEN KOZIE MLEKO 500ML,43005,5900133012084,469,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-18864,import-cat-14,tax-standard-vat,BIALY JELEN PREMIUM 100G,18864,5900133004027,269,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42064,import-cat-uncategorised,tax-standard-vat,BIEGUN METKA CEBULOW,42064,5902841380165,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44095,import-cat-uncategorised,tax-standard-vat,BIELENDA BLUE MATCHA,44095,5902169048112,599,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44096,import-cat-uncategorised,tax-standard-vat,BIELENDA ECO SORBET KREM,44096,5902169042738,659,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44097,import-cat-uncategorised,tax-standard-vat,BIELENDA ECO SORBET KREM,44097,5902169045333,659,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44104,import-cat-uncategorised,tax-standard-vat,BIELENDA FLUID ROZSWIETLAJACY,44104,5902169038274,599,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44105,import-cat-uncategorised,tax-standard-vat,BIELENDA FLUID ROZSWIETLAJACY,44105,5902169038281,599,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44106,import-cat-uncategorised,tax-standard-vat,BIELENDA FLUID ROZSWIETLAJACY,44106,5902169038298,599,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44090,import-cat-uncategorised,tax-standard-vat,BIELENDA GRAFFITI,44090,5904879000015,299,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44092,import-cat-uncategorised,tax-standard-vat,BIELENDA GRAFFITI ZEL RZEPA,44092,5904879000619,299,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43752,import-cat-uncategorised,tax-standard-vat,BIELENDA MAKE-UP,43752,5902169030032,499,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43753,import-cat-uncategorised,tax-standard-vat,BIELENDA MAKE-UP,43753,5902169030049,499,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43751,import-cat-uncategorised,tax-standard-vat,BIELENDA PEELING CUKROWY,43751,5902169035273,559,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44102,import-cat-uncategorised,tax-standard-vat,BIELENDA PIANKA MICELARNA,44102,5902169045364,659,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44103,import-cat-uncategorised,tax-standard-vat,BIELENDA PIANKA MICELARNA,44103,5902169042769,659,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44111,import-cat-uncategorised,tax-standard-vat,BIELENDA ROSE KREM NAWILZAJACY,44111,5902169055059,269,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44110,import-cat-uncategorised,tax-standard-vat,BIELENDA ROSE KREM P.OCZY,44110,5902169055097,459,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44109,import-cat-uncategorised,tax-standard-vat,BIELENDA ROSE SERUM NAPRAWCZY,44109,5902169055103,559,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44107,import-cat-uncategorised,tax-standard-vat,BIELENDA ROYAL ROSE TONIZUJACA,44107,5902169055110,399,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44098,import-cat-uncategorised,tax-standard-vat,BIELENDA SERUM BOOSTER,44098,5902169045340,699,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44099,import-cat-uncategorised,tax-standard-vat,BIELENDA SERUM BOOSTER,44099,5902169042745,389,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44100,import-cat-uncategorised,tax-standard-vat,BIELENDA WODA MICELARNA,44100,5902169042783,699,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44101,import-cat-uncategorised,tax-standard-vat,BIELENDA WODA MICELARNA,44101,5902169045357,699,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44108,import-cat-uncategorised,tax-standard-vat,BIELENDA WODA MICELARNA,44108,5902169055127,459,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-44091,import-cat-uncategorised,tax-standard-vat,BIELENDA ZEL GRAFFITI 3D,44091,5904879002248,299,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43749,import-cat-uncategorised,tax-standard-vat,BIELENDA ZEL POD PRYSZNIC,43749,5902169035235,559,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43750,import-cat-uncategorised,tax-standard-vat,BIELENDA ZEL POD PRYSZNIC,43750,5902169035228,559,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43188,import-cat-uncategorised,tax-standard-vat,BIELMAR SLONECZNA,43188,5900229001398,189,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-33462,import-cat-uncategorised,tax-standard-vat,BIELMAR SNIADANIOWA 450G,33462,5900229000667,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-33463,import-cat-uncategorised,tax-standard-vat,BIELMAR SNIADANIOWA 450G,33463,5900229000742,169,69,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-8632,import-cat-8,tax-standard-vat,BIELUCH 125G,8632,5902061001284,79,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-46020,import-cat-uncategorised,tax-standard-vat,BIG ACTIVE,46020,5900956700403,149,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43143,import-cat-uncategorised,tax-standard-vat,BIG LOLLYPOP 96G,43143,5949093511664,299,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-28272,import-cat-16,tax-standard-vat,BIG MILK,28272,8714100581810,119,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-31464,import-cat-uncategorised,tax-standard-vat,BIG MILK CHOCO,31464,8714100642078,159,54,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-34860,import-cat-uncategorised,tax-standard-vat,BIG MILK KANAPKA LODOWA,34860,8711327396920,159,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43017,import-cat-uncategorised,tax-standard-vat,BIG NATURE SOL HIMA 600G,43017,5903293144466,109,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43297,import-cat-uncategorised,tax-standard-vat,BIG NATURE SOL HIMALAJSKA 600G,43297,5903293144404,129,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43298,import-cat-uncategorised,tax-standard-vat,BIG NATURE SOL HIM-ZIOLOWA,43298,5903351622080,189,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-43016,import-cat-uncategorised,tax-standard-vat,"BIG NATURE SOL MOR 1,1KG",43016,5903351621182,119,0,0,0,0,0,0,1,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-45553,import-cat-uncategorised,tax-standard-vat,BIG NATURO ZIARNO 20,45553,5903351623971,139,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-5226,import-cat-21,tax-standard-vat,BIGACTIV ZIEL.PIGWA,5226,5905548350295,179,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
import-prod-42840,import-cat-17,tax-standard-vat,BIG-ACTIVE ACTIVE BURN,42840,5900956700588,179,0,0,0,0,0,0,0,#334155,,1,2026-06-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,
